status,algorithm,family,space_name,params_json,n_clusters,n_noise,noise_fraction,n_clustered,min_cluster_size,max_cluster_size,median_cluster_size,cluster_size_entropy,imbalance_ratio,silhouette,calinski_harabasz,davies_bouldin,experiment_id,pass_k,pass_min_cluster,pass_noise,pass_silhouette,pass_max_cluster_fraction,pass_all_filters,k_penalty,sil_norm,db_norm,ch_norm,noise_norm,S_struct,hrv_var_reduction,hrv_iqr_compactness,S_hrv_intra_raw,S_hrv_rel_raw,E_ext_raw,D_dom_raw,S_desc_raw,hrv_intra_norm,hrv_rel_norm,desc_norm,struct_norm,S_primary,is_topk
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 25, ""n_clusters"": 7, ""threshold"": 0.3}",7,0,0.0,530,45.0,111.0,73.0,2.7440168809100585,2.466666666666667,0.5702579021453857,4853.68382265203,0.6405778216341957,11946,True,True,True,True,True,True,0,0.6814886434277011,0.9159352655788006,0.5016905033826041,1.0,0.6387242307189865,0.32044159180674797,-0.10544789194607317,0.15008579830561952,0.719047619047619,0.034957754517351995,0.845048848127582,-0.2290442262761282,0.40347451824167735,0.3730954290296711,0.08265643674986861,0.8158509655916673,0.43632919593841185,False
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md03,"{""branching_factor"": 25, ""n_clusters"": 4, ""threshold"": 1.0}",4,0,0.0,530,73.0,226.0,115.5,1.8758397363525283,3.095890410958904,0.5142152309417725,1641.3830524045873,0.6480063247466243,11397,True,True,True,True,True,True,1,0.6143803838417383,0.9143207647159863,0.1680477694425124,1.0,0.4313413061200324,0.2790498350873483,-0.16641299850237226,0.10086470165146008,0.9494159928122192,0.03266192528576787,0.8661739954290137,-0.23698885092866662,0.30732623677768256,0.8871291098636727,0.06991094484533866,0.5493097960033992,0.43629964281484096,False
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md03,"{""branching_factor"": 50, ""n_clusters"": 4, ""threshold"": 1.0}",4,0,0.0,530,73.0,226.0,115.5,1.8758397363525283,3.095890410958904,0.5142152309417725,1641.3830524045873,0.6480063247466243,11407,True,True,True,True,True,True,1,0.6143803838417383,0.9143207647159863,0.1680477694425124,1.0,0.4313413061200324,0.2790498350873483,-0.16641299850237226,0.10086470165146008,0.9494159928122192,0.03266192528576787,0.8661739954290137,-0.23698885092866662,0.30732623677768256,0.8871291098636727,0.06991094484533866,0.5493097960033992,0.43629964281484096,False
ok,birch,hierarchical-centroid,umap_hrv_log_nn15_md03,"{""branching_factor"": 100, ""n_clusters"": 4, ""threshold"": 1.0}",4,0,0.0,530,73.0,226.0,115.5,1.8758397363525283,3.095890410958904,0.5142152309417725,1641.3830524045873,0.6480063247466243,11417,True,True,True,True,True,True,1,0.6143803838417383,0.9143207647159863,0.1680477694425124,1.0,0.4313413061200324,0.2790498350873483,-0.16641299850237226,0.10086470165146008,0.9494159928122192,0.03266192528576787,0.8661739954290137,-0.23698885092866662,0.30732623677768256,0.8871291098636727,0.06991094484533866,0.5493097960033992,0.43629964281484096,False
ok,birch,hierarchical-centroid,integrated_scaled,"{""branching_factor"": 50, ""n_clusters"": 8, ""threshold"": 0.5}",8,0,0.0,530,20.0,146.0,61.5,2.7883713616923838,7.3,0.0618649905953637,43.770202120007056,2.0560535413885925,2447,True,True,True,True,True,True,0,0.0727138875634128,0.6082976788067627,0.002113145859394299,1.0,0.20846745075407183,0.23660154282578846,-0.17765967675701577,0.07089705499266677,0.8713387241689127,0.3011089753115131,0.17445315800480418,0.1584403353166179,0.24878756288326992,0.7129109863672811,0.7042945328092841,0.2628587384017688,0.43623143544489973,False
ok,gmm,model-based,umap_integrated_nn10_md00,"{""covariance_type"": ""tied"", ""n_components"": 4}",4,0,0.0,530,117.0,148.0,132.5,1.9944313785830232,1.264957264957265,0.4391002953052521,633.491979161097,0.7531731092393855,13424,True,True,True,True,True,True,1,0.5244340538182422,0.8914639573978489,0.06336406849352931,1.0,0.3668321231791217,0.14586367168694944,-0.23981001420327683,-0.00840580266914108,0.9324348607367474,0.2101196828338956,0.21078308011934718,0.08384885394792276,0.09387769703975302,0.8492381716118684,0.5846280710806189,0.4663986638380822,0.4362301084619316,False
ok,birch,hierarchical-centroid,pca_integrated_3d,"{""branching_factor"": 50, ""n_clusters"": 7, ""threshold"": 1.0}",7,0,0.0,530,27.0,142.0,66.0,2.571135309479725,5.25925925925926,0.1965039463919855,126.98844012704792,1.2711935896792712,6322,True,True,True,True,True,True,0,0.2339372161794854,0.7788780837746196,0.010756533396299076,1.0,0.31823058414428057,0.21161906986051868,-0.16147108629564816,0.06238300739805194,0.7909254267744833,0.3295154155003078,0.17397310938225427,0.17846885803553914,0.23215625841891283,0.5334803528468322,0.7364261167843862,0.40393300480087835,0.43621923557308273,False
ok,gmm,model-based,umap_hrv_log_nn10_md01,"{""covariance_type"": ""diag"", ""n_components"": 10}",10,0,0.0,530,25.0,86.0,56.5,3.2318183300547645,3.44,0.4308798015117645,1655.4627475046095,0.7918388315329061,8359,True,True,True,True,True,True,1,0.514590428959358,0.8830604013840161,0.16951014432649703,1.0,0.38740230663260433,0.336110006948357,-0.0958120891659829,0.16334116850262104,0.8615453728661276,0.0379532294197799,0.7696152057730358,-0.2043173011380648,0.42936750217020686,0.6910585404971934,0.12232562666816238,0.4928367168597539,0.4361646384075821,False
ok,leiden_knn,community-graph,umap_hrv_log_nn30_md01,"{""n_neighbors"": 20, ""resolution"": 0.5}",8,0,0.0,530,36.0,111.0,67.5,2.922281475119844,3.083333333333333,0.5551663041114807,2726.502198468931,0.6323592383092667,12708,True,True,True,True,True,True,0,0.6634172193382475,0.9177214814110332,0.28075269480221254,1.0,0.5777006448922497,0.32852358350292565,-0.07589276311308235,0.16675704485652246,0.7516621743036838,0.032310531269438995,0.9065488209606604,-0.2493472743995908,0.4360400605536326,0.44587008821170815,0.050084434067250605,0.7374197351989865,0.4361598594493098,False
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 100, ""n_clusters"": 8, ""threshold"": 0.7}",8,0,0.0,530,35.0,86.0,72.0,2.948806957884134,2.4571428571428573,0.4979322850704193,4928.413014524546,0.7286124426294177,12027,True,True,True,True,True,True,0,0.5948823810718687,0.8968019396040814,0.5094521837683295,1.0,0.6046124611984609,0.33125628140044705,-0.09880505055001389,0.15923174862026265,0.7,0.042614252319352626,0.7279889819942991,-0.1885667179747429,0.42134017879952085,0.33059342421812343,0.1475941495977639,0.7720084411296885,0.43610868762543187,False
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 25, ""n_clusters"": 8, ""threshold"": 0.7}",8,0,0.0,530,35.0,86.0,72.0,2.948806957884134,2.4571428571428573,0.4979322850704193,4928.413014524546,0.7286124426294177,12007,True,True,True,True,True,True,0,0.5948823810718687,0.8968019396040814,0.5094521837683295,1.0,0.6046124611984609,0.33125628140044705,-0.09880505055001389,0.15923174862026265,0.7,0.042614252319352626,0.7279889819942991,-0.1885667179747429,0.42134017879952085,0.33059342421812343,0.1475941495977639,0.7720084411296885,0.43610868762543187,False
ok,birch,hierarchical-centroid,umap_hrv_log_nn30_md00,"{""branching_factor"": 50, ""n_clusters"": 8, ""threshold"": 0.7}",8,0,0.0,530,35.0,86.0,72.0,2.948806957884134,2.4571428571428573,0.4979322850704193,4928.413014524546,0.7286124426294177,12017,True,True,True,True,True,True,0,0.5948823810718687,0.8968019396040814,0.5094521837683295,1.0,0.6046124611984609,0.33125628140044705,-0.09880505055001389,0.15923174862026265,0.7,0.042614252319352626,0.7279889819942991,-0.1885667179747429,0.42134017879952085,0.33059342421812343,0.1475941495977639,0.7720084411296885,0.43610868762543187,False
ok,leiden_knn,community-graph,umap_hrv_log_nn30_md01,"{""n_neighbors"": 30, ""resolution"": 0.5}",7,0,0.0,530,44.0,111.0,73.0,2.76041954090783,2.522727272727273,0.5352878570556641,2702.847429798373,0.708589983223148,12716,True,True,True,True,True,True,0,0.6396137860518349,0.9011535939680677,0.27829581350296934,1.0,0.5637848566843048,0.32372275589245814,-0.10822784422314737,0.15094251584621593,0.7684636118598384,0.035707417527588776,0.8342903223380507,-0.22529190443210306,0.4051480266522512,0.4833600641539697,0.088676253893896,0.7195343163687664,0.43609265203005265,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md01,"{""branching_factor"": 50, ""n_clusters"": 4, ""threshold"": 0.5}",4,0,0.0,530,120.0,158.0,126.0,1.9911716241543664,1.3166666666666669,0.4334125518798828,607.816337659351,0.756871500430402,16435,True,True,True,True,True,True,1,0.5176232692133957,0.8906601540368554,0.06069729105299459,1.0,0.3635405131989937,0.13512667910743084,-0.22855415144090838,-0.010345653111904857,0.9121293800539084,0.25149828229834587,0.18987714977249068,0.1190856526770949,0.09008840141151053,0.8039294306335205,0.6411581593586997,0.46216808614887084,0.4360904800296904,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md01,"{""branching_factor"": 25, ""n_clusters"": 4, ""threshold"": 0.5}",4,0,0.0,530,120.0,158.0,126.0,1.9911716241543664,1.3166666666666669,0.4334125518798828,607.816337659351,0.756871500430402,16425,True,True,True,True,True,True,1,0.5176232692133957,0.8906601540368554,0.06069729105299459,1.0,0.3635405131989937,0.13512667910743084,-0.22855415144090838,-0.010345653111904857,0.9121293800539084,0.25149828229834587,0.18987714977249068,0.1190856526770949,0.09008840141151053,0.8039294306335205,0.6411581593586997,0.46216808614887084,0.4360904800296904,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md01,"{""branching_factor"": 100, ""n_clusters"": 4, ""threshold"": 0.5}",4,0,0.0,530,120.0,158.0,126.0,1.9911716241543664,1.3166666666666669,0.4334125518798828,607.816337659351,0.756871500430402,16445,True,True,True,True,True,True,1,0.5176232692133957,0.8906601540368554,0.06069729105299459,1.0,0.3635405131989937,0.13512667910743084,-0.22855415144090838,-0.010345653111904857,0.9121293800539084,0.25149828229834587,0.18987714977249068,0.1190856526770949,0.09008840141151053,0.8039294306335205,0.6411581593586997,0.46216808614887084,0.4360904800296904,False
ok,birch,hierarchical-centroid,pca_integrated_2d,"{""branching_factor"": 100, ""n_clusters"": 7, ""threshold"": 0.5}",7,0,0.0,530,15.0,256.0,35.0,2.1783902022873662,17.066666666666666,0.2376836631338377,188.49624840085085,0.8559402700788029,5636,True,True,True,True,True,True,0,0.28324784077031434,0.8691286810530608,0.01714498665111488,1.0,0.36416159524830694,0.28249391841514193,-0.12647757616914226,0.11890532058142823,0.7220125786163522,0.2416084414336698,0.20596664603322948,0.10733591519360001,0.3425667052875744,0.379711307137129,0.622308158191132,0.46296633863833864,0.4360438245758879,False
ok,birch,hierarchical-centroid,pca_integrated_3d,"{""branching_factor"": 25, ""n_clusters"": 7, ""threshold"": 0.3}",7,0,0.0,530,34.0,168.0,40.0,2.456765111796009,4.941176470588236,0.2110902213441114,127.29616293352684,1.1464460681044903,6222,True,True,True,True,True,True,0,0.25140354147870453,0.8059905421216389,0.01078849474917122,1.0,0.332485525841331,0.2390292807705913,-0.2268121263950674,0.05269271790432779,0.8,0.32133295836438835,0.1781537043601114,0.1714869595470384,0.2132272880171238,0.553728949478749,0.7252251180518655,0.42225432435836885,0.4359839454017084,False
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn30_md01,"{""linkage"": ""complete"", ""n_clusters"": 6}",6,0,0.0,530,53.0,137.0,78.0,2.5163829165422777,2.5849056603773586,0.4848336279392242,2501.168611839794,0.7888732718453841,12275,True,True,True,True,True,True,0,0.5791974027489387,0.8837049321329122,0.2573486242407624,1.0,0.5321677266621928,0.29935483688905606,-0.12680564893907287,0.1288906425578045,0.830817610062893,0.034140010217299205,0.8594875194623574,-0.23394824868659775,0.36207199088978187,0.6224939855653566,0.0747889564514379,0.678898054577131,0.4359062988590653,False
ok,agglomerative,hierarchical-distance,tsne_integrated_perp20,"{""linkage"": ""complete"", ""n_clusters"": 4}",4,0,0.0,530,83.0,183.0,132.0,1.923434486177629,2.2048192771084336,0.3672068417072296,440.1117971996384,0.8875877277874653,22443,True,True,True,True,True,True,1,0.4383452853321962,0.8622504652129104,0.043278809604622874,1.0,0.32291569183129754,0.12005309299966675,-0.09659977493443335,0.03339194582602671,0.9030548068283917,0.20432563651052674,0.21472168142149986,0.07861144113091874,0.17552524169142322,0.7836808340016037,0.5762257354663771,0.4099545906424293,0.4359037961462016,False
ok,birch,hierarchical-centroid,umap_integrated_nn30_md01,"{""branching_factor"": 100, ""n_clusters"": 5, ""threshold"": 0.3}",5,0,0.0,530,75.0,154.0,98.0,2.2766828310575686,2.053333333333333,0.367193728685379,542.8355517705319,0.8932696258702564,18324,True,True,True,True,True,True,0,0.4383295831528495,0.8610155691351609,0.053948120097918884,1.0,0.4252070548685253,0.15714326601653786,-0.2054418571518503,0.012109216749182597,0.8215633423180593,0.2599266511374288,0.15696202153164826,0.13486004933670567,0.1339516489699894,0.6018444266238974,0.6664648860722989,0.5414256825630719,0.43590136031950355,False
ok,agglomerative,hierarchical-distance,umap_hrv_log_nn30_md01,"{""linkage"": ""average"", ""n_clusters"": 7}",7,0,0.0,530,41.0,111.0,73.0,2.743182387591981,2.707317073170732,0.52949458360672,2672.810820553628,0.715140122453974,12280,True,True,True,True,True,True,0,0.6326766345900192,0.8997299955284267,0.27517608806520005,1.0,0.5601498427813347,0.3169871763219488,-0.09846851779150881,0.15080489867656574,0.771069182389937,0.03542950270556606,0.8348753761192018,-0.2256619609418643,0.404879205856673,0.48917401764234136,0.08808257546909165,0.714862375035887,0.4358746344310939,False
ok,agglomerative,hierarchical-distance,umap_integrated_nn30_md00,"{""linkage"": ""complete"", ""n_clusters"": 6}",6,0,0.0,530,69.0,116.0,86.0,2.561940797679336,1.681159420289855,0.3531375527381897,535.8309031053371,1.0060960050562198,17363,True,True,True,True,True,True,0,0.4214980245566717,0.8364940358212448,0.053220588556479397,1.0,0.4117776664803284,0.18175587322223402,-0.2108653527635344,0.02470738282792663,0.7948787061994609,0.2918610358207806,0.15291309643061007,0.1584287961453634,0.15856085316103158,0.5423015236567761,0.7042760206176777,0.5241654144153096,0.4358531610650792,False
ok,bisecting_kmeans,centroid-based,umap_hrv_log_nn10_md01,"{""n_clusters"": 6}",6,0,0.0,530,56.0,111.0,91.5,2.5467006647017767,1.9821428571428568,0.5211935043334961,1964.7915324706669,0.6829228919584632,8301,True,True,True,True,True,True,0,0.6227365127016956,0.9067320450187826,0.20163830071158304,1.0,0.540386968129124,0.3031357908272003,-0.14661215642672515,0.12323661192563012,0.8329739442946991,0.033518890394855054,0.8561204354334251,-0.23337290735362898,0.35102743143089765,0.6273055332798718,0.07571197152419556,0.6894619244712452,0.43582858307943895,False
ok,agglomerative,hierarchical-distance,tsne_hrv_log_perp10,"{""linkage"": ""complete"", ""n_clusters"": 5}",5,0,0.0,530,57.0,182.0,93.0,2.216355398393389,3.192982456140351,0.4346711337566376,695.2233323894098,0.7266980398274743,19267,True,True,True,True,True,True,0,0.5191303572497348,0.897218013331013,0.0697757400442382,1.0,0.4683049640477706,0.3129868723381294,-0.08970250098680789,0.15191112300815446,0.8513926325247079,0.032556992924754814,0.9027112604027132,-0.2480234830734856,0.4070400997746455,0.668404170008019,0.05220818092353163,0.5968177411988528,0.4357909404071492,False
ok,optics,density-based,umap_hrv_log_nn30_md03,"{""min_cluster_size"": 0.1, ""min_samples"": 10, ""xi"": 0.01}",4,231,0.4358490566037736,299,53.0,111.0,67.5,1.9411816723885649,2.0943396226415096,0.7142140865325928,2481.990141037801,0.3903332015961599,13098,True,True,True,True,True,True,1,0.8538688812604499,0.9703230943043577,0.25535666959864645,0.1283018867924528,0.5102052984717491,0.2895656657362577,-0.14596214292783122,0.11535454227062214,0.8418537983755375,0.03540276365790719,0.7454067717675598,-0.19884009696973287,0.3356306299936327,0.6471196423255279,0.1311126574518794,0.6506706037964088,0.43578483140235513,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md01,"{""branching_factor"": 25, ""n_clusters"": 6, ""threshold"": 0.5}",6,0,0.0,530,40.0,126.0,93.0,2.471162669494664,3.15,0.348547875881195,539.3646255553737,0.8048012910289161,16427,True,True,True,True,True,True,0,0.41600211903825257,0.8802431578931318,0.0535876154644625,1.0,0.42307059289744353,0.13873871113062594,-0.22634334098815184,-0.007294109716885169,0.8382749326145552,0.2915743860501021,0.164735131738047,0.15468153071365737,0.09604927333814514,0.6391339214113871,0.6982643154317475,0.5386797714729751,0.4357668359052215,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md01,"{""branching_factor"": 100, ""n_clusters"": 6, ""threshold"": 0.5}",6,0,0.0,530,40.0,126.0,93.0,2.471162669494664,3.15,0.348547875881195,539.3646255553737,0.8048012910289161,16447,True,True,True,True,True,True,0,0.41600211903825257,0.8802431578931318,0.0535876154644625,1.0,0.42307059289744353,0.13873871113062594,-0.22634334098815184,-0.007294109716885169,0.8382749326145552,0.2915743860501021,0.164735131738047,0.15468153071365737,0.09604927333814514,0.6391339214113871,0.6982643154317475,0.5386797714729751,0.4357668359052215,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md01,"{""branching_factor"": 50, ""n_clusters"": 6, ""threshold"": 0.5}",6,0,0.0,530,40.0,126.0,93.0,2.471162669494664,3.15,0.348547875881195,539.3646255553737,0.8048012910289161,16437,True,True,True,True,True,True,0,0.41600211903825257,0.8802431578931318,0.0535876154644625,1.0,0.42307059289744353,0.13873871113062594,-0.22634334098815184,-0.007294109716885169,0.8382749326145552,0.2915743860501021,0.164735131738047,0.15468153071365737,0.09604927333814514,0.6391339214113871,0.6982643154317475,0.5386797714729751,0.4357668359052215,False
ok,optics,density-based,umap_hrv_log_nn10_md00,"{""min_cluster_size"": 0.1, ""min_samples"": 10, ""xi"": 0.03}",6,110,0.2075471698113207,420,54.0,79.0,71.5,2.5751521509084254,1.462962962962963,0.6307911276817322,2263.765206769423,0.5183935782870795,8013,True,True,True,True,True,True,0,0.7539741143309304,0.9424906244876742,0.2326909328290506,0.5849056603773586,0.5840561435882585,0.30684946112697675,-0.2221380222610474,0.09525446777176709,0.854875283446712,0.03896531575361899,0.9183248263500319,-0.2482217268774763,0.29636722970935914,0.6761752014358269,0.05189014012117865,0.745588209334583,0.43573865104332254,False
ok,optics,density-based,umap_hrv_log_nn10_md00,"{""min_cluster_size"": 0.1, ""min_samples"": 10, ""xi"": 0.01}",6,110,0.2075471698113207,420,54.0,79.0,71.5,2.5751521509084254,1.462962962962963,0.6307911276817322,2263.765206769423,0.5183935782870795,8010,True,True,True,True,True,True,0,0.7539741143309304,0.9424906244876742,0.2326909328290506,0.5849056603773586,0.5840561435882585,0.30684946112697675,-0.2221380222610474,0.09525446777176709,0.854875283446712,0.03896531575361899,0.9183248263500319,-0.2482217268774763,0.29636722970935914,0.6761752014358269,0.05189014012117865,0.745588209334583,0.43573865104332254,False
ok,agglomerative,hierarchical-distance,tsne_hrv_log_perp30,"{""linkage"": ""complete"", ""n_clusters"": 6}",6,0,0.0,530,72.0,122.0,76.0,2.548856333091467,1.6944444444444444,0.4514590799808502,993.3352718126068,0.832735190512285,20543,True,True,True,True,True,True,0,0.5392330723583074,0.8741720417967799,0.10073886884293934,1.0,0.47616790507517637,0.29650627616277425,-0.12082722230883709,0.1295728767741297,0.8554357592093441,0.035686435299326864,0.7970894074074909,-0.21414631751271845,0.3634046643146854,0.6774258219727345,0.10655702159094038,0.6069236720603316,0.43571911923795775,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md00,"{""branching_factor"": 25, ""n_clusters"": 4, ""threshold"": 0.5}",4,0,0.0,530,102.0,177.0,125.5,1.96976584256432,1.7352941176470589,0.4295438826084137,574.8618937527234,0.7908554482492184,15789,True,True,True,True,True,True,1,0.5129907337516448,0.8832741285826134,0.05727450733911599,1.0,0.3588476222226388,0.15497614248738775,-0.20062546602668466,0.012735499081758778,0.8964959568733153,0.21778724966717244,0.19171461098818227,0.09493669147056602,0.13517502622246214,0.7690457097032879,0.6024161919251245,0.4561364967496625,0.43563776369095986,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md00,"{""branching_factor"": 50, ""n_clusters"": 4, ""threshold"": 0.5}",4,0,0.0,530,102.0,177.0,125.5,1.96976584256432,1.7352941176470589,0.4295438826084137,574.8618937527234,0.7908554482492184,15799,True,True,True,True,True,True,1,0.5129907337516448,0.8832741285826134,0.05727450733911599,1.0,0.3588476222226388,0.15497614248738775,-0.20062546602668466,0.012735499081758778,0.8964959568733153,0.21778724966717244,0.19171461098818227,0.09493669147056602,0.13517502622246214,0.7690457097032879,0.6024161919251245,0.4561364967496625,0.43563776369095986,False
ok,birch,hierarchical-centroid,umap_integrated_nn15_md00,"{""branching_factor"": 100, ""n_clusters"": 4, ""threshold"": 0.5}",4,0,0.0,530,102.0,177.0,125.5,1.96976584256432,1.7352941176470589,0.4295438826084137,574.8618937527234,0.7908554482492184,15809,True,True,True,True,True,True,1,0.5129907337516448,0.8832741285826134,0.05727450733911599,1.0,0.3588476222226388,0.15497614248738775,-0.20062546602668466,0.012735499081758778,0.8964959568733153,0.21778724966717244,0.19171461098818227,0.09493669147056602,0.13517502622246214,0.7690457097032879,0.6024161919251245,0.4561364967496625,0.43563776369095986,False
ok,gmm,model-based,umap_hrv_log_nn15_md03,"{""covariance_type"": ""full"", ""n_components"": 6}",6,0,0.0,530,64.0,142.0,72.0,2.5150906665537804,2.21875,0.467869222164154,1450.886221986119,0.782333982928504,10886,True,True,True,True,True,True,0,0.5588833862678397,0.885126172379932,0.14826198727154713,1.0,0.4982125337256103,0.31256618764997485,-0.12567874292949516,0.13726821541818682,0.8442048517520215,0.033890304830519226,0.87034973396926,-0.2373817068094145,0.3784367061870607,0.6523656776263029,0.06928068958889694,0.6352567718803317,0.4355963135785942,False
ok,birch,hierarchical-centroid,tsne_hrv_log_perp10,"{""branching_factor"": 50, ""n_clusters"": 5, ""threshold"": 0.3}",5,0,0.0,530,57.0,161.0,111.0,2.245994371069988,2.824561403508772,0.4296251535415649,618.9755573924294,0.8449917855270161,19586,True,True,True,True,True,True,0,0.5130880515768229,0.8715082099416998,0.06185633338641087,1.0,0.4564973643810006,0.29653075074107005,-0.10091383139410368,0.13755291788700055,0.8579514824797844,0.03595465841428765,0.8017140659824532,-0.2153459589047346,0.3789928427822555,0.6830392943063353,0.10463244738901184,0.5816418947240424,0.4355923169938694,False
ok,birch,hierarchical-centroid,tsne_hrv_log_perp10,"{""branching_factor"": 100, ""n_clusters"": 5, ""threshold"": 0.3}",5,0,0.0,530,57.0,161.0,111.0,2.245994371069988,2.824561403508772,0.4296251535415649,618.9755573924294,0.8449917855270161,19596,True,True,True,True,True,True,0,0.5130880515768229,0.8715082099416998,0.06185633338641087,1.0,0.4564973643810006,0.29653075074107005,-0.10091383139410368,0.13755291788700055,0.8579514824797844,0.03595465841428765,0.8017140659824532,-0.2153459589047346,0.3789928427822555,0.6830392943063353,0.10463244738901184,0.5816418947240424,0.4355923169938694,False
ok,birch,hierarchical-centroid,tsne_hrv_log_perp10,"{""branching_factor"": 25, ""n_clusters"": 5, ""threshold"": 0.3}",5,0,0.0,530,57.0,161.0,111.0,2.245994371069988,2.824561403508772,0.4296251535415649,618.9755573924294,0.8449917855270161,19576,True,True,True,True,True,True,0,0.5130880515768229,0.8715082099416998,0.06185633338641087,1.0,0.4564973643810006,0.29653075074107005,-0.10091383139410368,0.13755291788700055,0.8579514824797844,0.03595465841428765,0.8017140659824532,-0.2153459589047346,0.3789928427822555,0.6830392943063353,0.10463244738901184,0.5816418947240424,0.4355923169938694,False
ok,gmm,model-based,tsne_integrated_perp30,"{""covariance_type"": ""full"", ""n_components"": 10}",10,0,0.0,530,27.0,88.0,48.0,3.21930002793668,3.259259259259259,0.3281530141830444,476.9542328136663,0.8286680156943518,22986,True,True,True,True,True,True,1,0.3915803053797513,0.8750559960946226,0.0471054160846659,1.0,0.3113462597324662,0.24170850561801524,-0.16198504871967456,0.08023108388293933,0.7557053009883199,0.33662330396534235,0.13771426553832283,0.1943220331142428,0.26702061533313126,0.4548917401764234,0.7618592270273168,0.39508485163639495,0.4355786217164427,False
ok,spectral,graph-based,tsne_hrv_log_perp20,"{""affinity"": ""nearest_neighbors"", ""n_clusters"": 10}",10,0,0.0,530,15.0,101.0,51.5,3.1969626869512813,6.733333333333333,0.4401119351387024,1016.3108017468328,0.7326707224997568,20144,True,True,True,True,True,True,1,0.5256454412680663,0.8959199185221703,0.10312520162098338,1.0,0.37853318040572015,0.36252708079812374,-0.02747702061533167,0.20652544023274158,0.77340521114106,0.04652020793491631,0.6643932206214305,-0.1667538206319877,0.5137234754289699,0.4943865276663988,0.1825883901888029,0.48143757547764027,0.4355575938405899,False
ok,leiden_knn,community-graph,umap_hrv_log_nn10_md03,"{""n_neighbors"": 30, ""resolution"": 0.5}",6,0,0.0,530,50.0,111.0,93.5,2.538265569593096,2.22,0.4529208838939667,1219.0389033701676,0.7972301288541302,9536,True,True,True,True,True,True,0,0.5409835084877486,0.8818886640844461,0.1241813737884744,1.0,0.48495617064316443,0.30533785433814226,-0.1470141906593775,0.12439703633913433,0.8949685534591194,0.02949269506354925,0.9603537438970402,-0.26746123662462756,0.35329419955902847,0.765637530072173,0.021024362761754734,0.6182188863971616,0.43554007001173595,False
ok,bisecting_kmeans,centroid-based,tsne_integrated_perp10,"{""n_clusters"": 10}",10,0,0.0,530,30.0,72.0,55.5,3.280068871629723,2.4,0.3378011882305145,487.2193801597225,0.8944108999324516,21661,True,True,True,True,True,True,1,0.40313350501500406,0.8607675261673873,0.04817159639273595,1.0,0.3113698837036516,0.21719285410659253,-0.1549730148005724,0.06832650654372655,0.7889487870619946,0.30946033980645854,0.14472223039195314,0.17320556874693505,0.24376626444447022,0.5290697674418603,0.7279822677728828,0.395115214603463,0.435507403249379,False
ok,birch,hierarchical-centroid,pca_integrated_5d,"{""branching_factor"": 50, ""n_clusters"": 5, ""threshold"": 0.3}",5,0,0.0,530,45.0,173.0,105.0,2.1891467286031427,3.844444444444445,0.1034191034694197,73.64438584535563,1.77648686883562,7502,True,True,True,True,True,True,0,0.12247283255525593,0.6690583229391877,0.005216001116495929,1.0,0.24488698855521984,0.256424744447785,-0.309986757100451,0.0298601438284906,0.9237196765498652,0.2747645913927827,0.19354303076170015,0.13427230474643784,0.16862623464734705,0.8297914995990374,0.6655219725622445,0.3096673472597764,0.435498713373772,False
ok,bisecting_kmeans,centroid-based,tsne_hrv_log_perp10,"{""n_clusters"": 6}",6,0,0.0,530,63.0,118.0,89.0,2.5440876157441576,1.873015873015873,0.3929909765720367,648.1605488970824,0.9460590075958466,19113,True,True,True,True,True,True,0,0.46922048058155086,0.8495423960000777,0.06488760631260099,1.0,0.4353117885817163,0.2967229461771915,-0.13780166943979658,0.12291309993039627,0.9015274034141958,0.031089902377750316,0.8187432626443217,-0.22386004712887128,0.35039548447137997,0.780272654370489,0.09097337005292705,0.5544129019665036,0.43549084994129206,False
ok,leiden_knn,community-graph,umap_hrv_log_nn15_md03,"{""n_neighbors"": 25, ""resolution"": 0.5}",7,0,0.0,530,34.0,111.0,73.0,2.727804270016976,3.264705882352941,0.4786235690116882,1554.3518458346286,0.713364919102809,11440,True,True,True,True,True,True,0,0.5717611717912976,0.90011581583418,0.1590083513509527,1.0,0.5099032427149462,0.3206392631434824,-0.09135080920823209,0.1558432342027966,0.7881401617250674,0.03686628904617926,0.7897794715001779,-0.21112743911772788,0.4147210691066896,0.5272654370489174,0.11140018181900962,0.6502823833348892,0.43545609379464906,False
