grouping_variable,value_variable,group_a,group_b,n_a,n_b,median_a,median_b,p_value_raw,cliffs_delta,cliffs_magnitude,p_adj_fdr,significant_fdr,combined_grouping
sex__age_group,t2m_pre_mean_rr,1 | 70-79,1 | 60-69,167,162,857.0,833.5,0.14454488161767806,0.09307311303319288,negligible,0.9038924611680029,False,sex__age_group
bmi_cat__bp_cat,t2m_pre_sdnn,normal | normal,low | high,114,6,148.5,49.0,0.01948714506289091,0.5687134502923976,large,0.19053293300566926,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | normal,obesity | normal,116,114,119.5,148.5,0.029607667588190174,-0.16606170598911071,small,0.19053293300566926,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | normal,overweight | high,116,44,119.5,147.5,0.43338421116071135,-0.08052507836990595,negligible,0.6741532173611064,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | normal,obesity | high,116,69,119.5,124.0,0.50736127533383,-0.05847076461769116,negligible,0.710305785467362,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | normal,normal | high,116,39,119.5,153.0,0.07585762567929834,-0.1905393457117595,small,0.30343050271719335,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | normal,low | normal,116,17,119.5,109.0,0.784904278170611,-0.04158215010141988,negligible,0.9157216578657129,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | normal,low | high,116,6,119.5,49.0,0.13114006926050803,0.367816091954023,medium,0.36975547758983984,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,obesity | normal,overweight | high,114,44,148.5,147.5,0.3609698250424299,0.09409888357256778,negligible,0.6738103400792025,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,obesity | normal,obesity | high,114,69,148.5,124.0,0.23604769457942598,0.10475464022374778,negligible,0.5792959634025308,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,obesity | normal,normal | high,114,39,148.5,153.0,0.7266493169143421,-0.037786774628879895,negligible,0.9038199364867633,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,obesity | normal,low | normal,114,17,148.5,109.0,0.432895532730844,0.11867905056759546,negligible,0.6741532173611064,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,obesity | normal,low | high,114,6,148.5,49.0,0.02144948677825385,0.5599415204678363,large,0.19053293300566926,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | high,obesity | high,44,69,147.5,124.0,0.9202615659955276,0.01152832674571805,negligible,0.9871829173894194,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | high,normal | high,44,39,147.5,153.0,0.3380194679704295,-0.12296037296037296,negligible,0.6738103400792025,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | high,low | normal,44,17,147.5,109.0,0.9679182051902436,0.008021390374331552,negligible,0.9871829173894194,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,overweight | high,low | high,44,6,147.5,49.0,0.062033152882847845,0.4772727272727273,large,0.28948804678662327,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,obesity | high,normal | high,69,39,124.0,153.0,0.2482696986010846,-0.1345224823485693,negligible,0.5792959634025308,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,obesity | high,low | normal,69,17,124.0,109.0,0.939489918817092,0.01278772378516624,negligible,0.9871829173894194,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,obesity | high,low | high,69,6,124.0,49.0,0.0874651367168024,0.4251207729468599,medium,0.3061279785088084,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,normal | high,low | normal,39,17,153.0,109.0,0.4329500700382021,0.13423831070889894,negligible,0.6741532173611064,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,normal | high,low | high,39,6,153.0,49.0,0.024178607606871516,0.5811965811965812,large,0.19053293300566926,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_sdnn,low | normal,low | high,17,6,109.0,49.0,0.1320555277106571,0.43137254901960786,medium,0.36975547758983984,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,normal | normal,overweight | normal,117,113,13.7,13.6,0.1910974407840711,0.09984116178806444,negligible,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,normal | normal,obesity | normal,117,115,13.7,13.3,0.3308500943072651,0.07395020438498699,negligible,0.7126002031233402,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,normal | normal,overweight | high,117,45,13.7,15.1,0.8869971307088488,-0.014624881291547959,negligible,0.955227679224914,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,normal | normal,obesity | high,117,69,13.7,13.5,0.3729476763976681,0.07840951319212189,negligible,0.73778623815534,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,normal | normal,normal | high,117,40,13.7,15.3,0.4695717544498368,-0.07692307692307693,negligible,0.8217505702872144,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,normal | normal,low | normal,117,17,13.7,14.7,0.9653369789002892,0.007038712921065862,negligible,0.9653369789002892,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,normal | normal,low | high,117,6,13.7,9.45,0.10514166216606248,0.3945868945868946,medium,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | normal,obesity | normal,113,115,13.6,13.3,0.7012961193830531,-0.029472874182377838,negligible,0.8925586973966131,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | normal,overweight | high,113,45,13.6,15.1,0.251707820613544,-0.11720747295968535,negligible,0.5873182480982694,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | normal,obesity | high,113,69,13.6,13.5,0.7729128671597069,-0.025650891368475055,negligible,0.9017316783529914,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | normal,normal | high,113,40,13.6,15.3,0.09465263524160428,-0.17831858407079645,small,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | normal,low | normal,113,17,13.6,14.7,0.5618431427941094,-0.08797501301405518,negligible,0.8667143317930415,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | normal,low | high,113,6,13.6,9.45,0.22221827923357873,0.29793510324483774,small,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,obesity | normal,overweight | high,115,45,13.3,15.1,0.3952426275832178,-0.08676328502415459,negligible,0.73778623815534,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,obesity | normal,obesity | high,115,69,13.3,13.5,0.9555364631012063,-0.005040957781978576,negligible,0.9653369789002892,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,obesity | normal,normal | high,115,40,13.3,15.3,0.16069410677061458,-0.14934782608695651,small,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,obesity | normal,low | normal,115,17,13.3,14.7,0.681047851936843,-0.06240409207161125,negligible,0.8925586973966131,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,obesity | normal,low | high,115,6,13.3,9.45,0.2187455552909121,0.3,small,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | high,obesity | high,45,69,15.1,13.5,0.5105062327596919,0.07342995169082125,negligible,0.8408337951336102,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | high,normal | high,45,40,15.1,15.3,0.5881275822881353,-0.06888888888888889,negligible,0.8667143317930415,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | high,low | normal,45,17,15.1,14.7,0.8312809118632081,0.036601307189542485,negligible,0.931034621286793,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,overweight | high,low | high,45,6,15.1,9.45,0.13588213943835248,0.3814814814814815,medium,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,obesity | high,normal | high,69,40,13.5,15.3,0.20742777479373053,-0.14565217391304347,negligible,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,obesity | high,low | normal,69,17,13.5,14.7,0.7449141198015443,-0.05200341005967604,negligible,0.9017316783529914,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,obesity | high,low | high,69,6,13.5,9.45,0.20424204189851025,0.3164251207729469,small,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,normal | high,low | normal,40,17,15.3,14.7,0.6626687501158794,0.075,negligible,0.8925586973966131,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,normal | high,low | high,40,6,15.3,9.45,0.08670370423877584,0.44166666666666665,medium,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_rmssd,low | normal,low | high,17,6,14.7,9.45,0.2199123282293043,0.35294117647058826,medium,0.5656465289582004,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,normal | normal,overweight | normal,121,116,114.0,70.5,0.11093427574547118,0.11990595611285267,negligible,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,normal | normal,obesity | normal,121,115,114.0,120.0,0.986302320981355,0.0013654329859863457,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,normal | normal,overweight | high,121,46,114.0,93.5,0.310655521641923,0.10186848724398131,negligible,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,normal | normal,obesity | high,121,69,114.0,115.0,0.912621516129864,0.009701760689902982,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,normal | normal,normal | high,121,40,114.0,88.0,0.7872021911409677,0.02871900826446281,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,normal | normal,low | normal,121,17,114.0,174.0,0.8080440127149314,-0.03694701020904229,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,normal | normal,low | high,121,6,114.0,44.5,0.16217591585789193,0.3402203856749311,medium,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | normal,obesity | normal,116,115,70.5,120.0,0.13424885465772857,-0.11409295352323838,negligible,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | normal,overweight | high,116,46,70.5,93.5,0.9792557668888068,-0.0028110944527736134,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | normal,obesity | high,116,69,70.5,115.0,0.25608819658998927,-0.10007496251874062,negligible,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | normal,normal | high,116,40,70.5,88.0,0.344297287575132,-0.10064655172413793,negligible,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | normal,low | normal,116,17,70.5,174.0,0.3611621913453046,-0.13793103448275862,negligible,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | normal,low | high,116,6,70.5,44.5,0.39722749993507644,0.20689655172413793,small,0.7414913332121427,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,obesity | normal,overweight | high,115,46,120.0,93.5,0.3159081503907579,0.10151228733459357,negligible,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,obesity | normal,obesity | high,115,69,120.0,115.0,0.9646510608071699,0.004032766225582861,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,obesity | normal,normal | high,115,40,120.0,88.0,0.8045894903604852,0.026521739130434784,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,obesity | normal,low | normal,115,17,120.0,174.0,0.8146882537115269,-0.03580562659846547,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,obesity | normal,low | high,115,6,120.0,44.5,0.16241936913825217,0.34057971014492755,medium,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | high,obesity | high,46,69,93.5,115.0,0.36098388137004533,-0.10113421550094517,negligible,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | high,normal | high,46,40,93.5,88.0,0.5676854416435142,-0.07228260869565217,negligible,0.9419110367091622,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | high,low | normal,46,17,93.5,174.0,0.5718745580019913,-0.09462915601023018,negligible,0.9419110367091622,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,overweight | high,low | high,46,6,93.5,44.5,0.330075465736578,0.25,small,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,obesity | high,normal | high,69,40,115.0,88.0,0.8356351685610739,0.02427536231884058,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,obesity | high,low | normal,69,17,115.0,174.0,0.8579902858463522,-0.028985507246376812,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,obesity | high,low | high,69,6,115.0,44.5,0.25730320465027545,0.2826086956521739,small,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,normal | high,low | normal,40,17,88.0,174.0,0.8341932465957338,-0.03676470588235294,negligible,0.986302320981355,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,normal | high,low | high,40,6,88.0,44.5,0.2274634981618442,0.3125,small,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_hf,low | normal,low | high,17,6,174.0,44.5,0.26250036715495995,0.3235294117647059,small,0.7223243826906092,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,normal | normal,overweight | normal,121,116,165.0,92.0,0.028586138322980917,0.164648047876888,small,0.39811746272999626,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,normal | normal,obesity | normal,121,115,165.0,130.0,0.2927825155956634,0.07933884297520662,negligible,0.6306084951291211,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,normal | normal,overweight | high,121,46,165.0,116.5,0.527189630912543,0.063600431189364,negligible,0.868312333267718,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,normal | normal,obesity | high,121,69,165.0,108.0,0.5076516468371036,0.057971014492753624,negligible,0.868312333267718,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,normal | normal,normal | high,121,40,165.0,114.5,0.20010097869696808,0.13553719008264462,negligible,0.5191297016215712,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,normal | normal,low | normal,121,17,165.0,122.0,0.7046868440084059,0.05736509479824988,negligible,0.9338393159762017,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,normal | normal,low | high,121,6,165.0,39.0,0.047361151693571905,0.4820936639118457,large,0.39811746272999626,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | normal,obesity | normal,116,115,92.0,130.0,0.15567118792030318,-0.10817091454272863,negligible,0.484310362418721,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | normal,overweight | high,116,46,92.0,116.5,0.20394381135133155,-0.12837331334332833,negligible,0.5191297016215712,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | normal,obesity | high,116,69,92.0,108.0,0.23586160573489245,-0.10444777611194403,negligible,0.5503437467147491,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | normal,normal | high,116,40,92.0,114.5,0.6161819144862362,-0.05344827586206897,negligible,0.9080575581902427,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | normal,low | normal,116,17,92.0,122.0,0.44633533651531576,-0.11511156186612576,negligible,0.868312333267718,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | normal,low | high,116,6,92.0,39.0,0.10476810963962693,0.39511494252873564,medium,0.4253203951359215,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,obesity | normal,overweight | high,115,46,130.0,116.5,0.9522555993453405,-0.006238185255198488,negligible,0.9729016821482368,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,obesity | normal,obesity | high,115,69,130.0,108.0,0.9384656348986408,0.006931316950220542,negligible,0.9729016821482368,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,obesity | normal,normal | high,115,40,130.0,114.5,0.5181858393892997,0.06891304347826087,negligible,0.868312333267718,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,obesity | normal,low | normal,115,17,130.0,122.0,0.9729016821482368,-0.005626598465473146,negligible,0.9729016821482368,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,obesity | normal,low | high,115,6,130.0,39.0,0.058420048421296195,0.4608695652173913,medium,0.39811746272999626,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | high,obesity | high,46,69,116.5,108.0,0.8774910354184238,0.017328292375551356,negligible,0.9729016821482368,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | high,normal | high,46,40,116.5,114.5,0.5973703597790738,0.06684782608695652,negligible,0.9080575581902427,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | high,low | normal,46,17,116.5,122.0,0.9691161530778796,-0.0076726342710997444,negligible,0.9729016821482368,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,overweight | high,low | high,46,6,116.5,39.0,0.0710924040589279,0.4601449275362319,medium,0.39811746272999626,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,obesity | high,normal | high,69,40,108.0,114.5,0.7177105010039839,0.042028985507246375,negligible,0.9338393159762017,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,obesity | high,low | normal,69,17,108.0,122.0,0.9524368827490923,-0.010230179028132993,negligible,0.9729016821482368,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,obesity | high,low | high,69,6,108.0,39.0,0.06782440473947501,0.45410628019323673,medium,0.39811746272999626,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,normal | high,low | normal,40,17,114.5,122.0,0.7337308911241585,-0.058823529411764705,negligible,0.9338393159762017,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,normal | high,low | high,40,6,114.5,39.0,0.10633009878398038,0.4166666666666667,medium,0.4253203951359215,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_lf,low | normal,low | high,17,6,122.0,39.0,0.1320555277106571,0.43137254901960786,medium,0.46219434698729983,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,normal | normal,overweight | normal,121,116,31.0,27.5,0.4528435304024506,0.056497577657452266,negligible,0.8453079234179078,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,normal | normal,obesity | normal,121,115,31.0,36.0,0.9657605389931752,-0.003305785123966942,negligible,0.9657605389931752,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,normal | normal,overweight | high,121,46,31.0,35.5,0.762072270533201,-0.030542579949694573,negligible,0.9657605389931752,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,normal | normal,obesity | high,121,69,31.0,34.0,0.9333109981754537,0.007426039046592406,negligible,0.9657605389931752,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,normal | normal,normal | high,121,40,31.0,27.0,0.32217369947350183,0.10475206611570248,negligible,0.8453079234179078,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,normal | normal,low | normal,121,17,31.0,43.0,0.7410429071519709,-0.05007292173067574,negligible,0.9657605389931752,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,normal | normal,low | high,121,6,31.0,16.5,0.1892587816168595,0.31955922865013775,small,0.8453079234179078,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,overweight | normal,obesity | normal,116,115,27.5,36.0,0.38081454162275286,-0.06679160419790105,negligible,0.8453079234179078,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,overweight | normal,overweight | high,116,46,27.5,35.5,0.41157634012302025,-0.08302098950524738,negligible,0.8453079234179078,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,overweight | normal,obesity | high,116,69,27.5,34.0,0.5652642467738193,-0.050724637681159424,negligible,0.931023465274526,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,overweight | normal,normal | high,116,40,27.5,27.0,0.7793933940574793,0.02995689655172414,negligible,0.9657605389931752,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,overweight | normal,low | normal,116,17,27.5,43.0,0.5088810639459451,-0.09989858012170386,negligible,0.890541861905404,False,bmi_cat__bp_cat
bmi_cat__bp_cat,t2m_pre_vlf,overweight | normal,low | high,116,6,27.5,16.5,0.31983068763710865,0.24281609195402298,small,0.8453079234179078,False,bmi_cat__bp_cat
