group_a,group_b,distance,embedding,grouping
1 | 60-69,1 | 70-79,3.342068910598755,TSNE_HRV,sex__age_group
60-69 | obesity | high,60-69 | overweight | high,3.474557399749756,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,60-69 | overweight | normal,2.241903305053711,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | low | normal,2.7033636569976807,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | normal | high,5.902949333190918,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | normal | normal,5.045505523681641,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | obesity | high,3.0626676082611084,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | obesity | normal,4.224233150482178,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | overweight | high,1.5115619897842407,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | overweight | normal,3.806119918823242,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,80+ | normal | normal,9.586812973022461,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | high,80+ | overweight | normal,11.330621719360352,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,60-69 | overweight | high,3.772914171218872,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,60-69 | overweight | normal,5.1817946434021,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | low | normal,5.954688549041748,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | normal | high,2.7248122692108154,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | normal | normal,1.875234842300415,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | obesity | high,4.544222831726074,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | obesity | normal,4.471405029296875,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | overweight | high,2.743021011352539,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | overweight | normal,6.430950164794922,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,80+ | normal | normal,9.468487739562988,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,80+ | overweight | normal,9.680619239807129,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,60-69 | overweight | normal,3.517995595932007,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | low | normal,5.178260326385498,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | normal | high,5.133279323577881,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | normal | normal,5.383373737335205,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | obesity | high,1.40998375415802,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | obesity | normal,0.7958592176437378,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | overweight | high,2.0116517543792725,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | overweight | normal,3.8161725997924805,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,80+ | normal | normal,6.194180488586426,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | high,80+ | overweight | normal,8.04836654663086,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | low | normal,1.7832390069961548,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | normal | high,7.594177722930908,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | normal | normal,7.051188945770264,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | obesity | high,2.3035571575164795,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | obesity | normal,3.9855990409851074,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | overweight | high,2.554996967315674,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | overweight | normal,1.6347362995147705,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,80+ | normal | normal,8.77502155303955,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,80+ | overweight | normal,11.487818717956543,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | normal | high,8.593330383300781,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | normal | normal,7.726206302642822,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | obesity | high,4.0657172203063965,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | obesity | normal,5.718921184539795,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | overweight | high,3.768418788909912,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | overweight | normal,2.9401628971099854,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | low | normal,80+ | normal | normal,10.543482780456543,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | low | normal,80+ | overweight | normal,13.21057415008545,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | normal | normal,1.7426151037216187,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | obesity | high,6.348065376281738,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | obesity | normal,5.545511245727539,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | overweight | high,5.039627552032471,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | overweight | normal,8.588547706604004,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | high,80+ | normal | normal,9.372091293334961,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | high,80+ | overweight | normal,8.174317359924316,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | normal,70-79 | obesity | high,6.329913139343262,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | normal,70-79 | obesity | normal,5.9844970703125,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | normal,70-79 | overweight | high,4.611483097076416,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | normal,70-79 | overweight | normal,8.300201416015625,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | normal,80+ | normal | normal,10.50684928894043,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | normal | normal,80+ | overweight | normal,9.820359230041504,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | obesity | high,70-79 | obesity | normal,1.6994602680206299,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | obesity | high,70-79 | overweight | high,2.016970634460449,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | obesity | high,70-79 | overweight | normal,2.4067375659942627,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | obesity | high,80+ | normal | normal,6.654184341430664,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | obesity | high,80+ | overweight | normal,9.192497253417969,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | obesity | normal,70-79 | overweight | high,2.791806221008301,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | obesity | normal,70-79 | overweight | normal,3.9729912281036377,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | obesity | normal,80+ | normal | normal,5.403575897216797,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | obesity | normal,80+ | overweight | normal,7.502280235290527,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | overweight | high,70-79 | overweight | normal,3.6888372898101807,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | overweight | high,80+ | normal | normal,8.193488121032715,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | overweight | high,80+ | overweight | normal,9.825721740722656,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | overweight | normal,80+ | normal | normal,7.907182216644287,TSNE_HRV,age_group__bmi_cat__bp_cat
70-79 | overweight | normal,80+ | overweight | normal,11.246621131896973,TSNE_HRV,age_group__bmi_cat__bp_cat
80+ | normal | normal,80+ | overweight | normal,5.003196716308594,TSNE_HRV,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | normal | normal,16.323646545410156,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | obesity | high,6.130899906158447,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | obesity | normal,15.785486221313477,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | overweight | high,1.23250412940979,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,60-69 | overweight | normal,12.067525863647461,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | low | normal,18.1215763092041,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | normal | high,7.931884765625,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | normal | normal,14.609410285949707,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | obesity | high,5.402504920959473,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | obesity | normal,14.890077590942383,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | overweight | high,3.763740062713623,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,70-79 | overweight | normal,13.242122650146484,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,80+ | normal | normal,23.573972702026367,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | high,80+ | overweight | normal,23.947799682617188,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | obesity | high,20.51949119567871,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | obesity | normal,17.771312713623047,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | overweight | high,16.294322967529297,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,60-69 | overweight | normal,4.36751651763916,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | low | normal,3.6261279582977295,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | normal | high,8.536334991455078,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | normal | normal,2.1493566036224365,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | obesity | high,19.82181739807129,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | obesity | normal,11.731589317321777,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | overweight | high,13.82940673828125,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,70-79 | overweight | normal,3.187624454498291,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,80+ | normal | normal,7.307646751403809,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | normal | normal,80+ | overweight | normal,8.109402656555176,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,60-69 | obesity | normal,13.633752822875977,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,60-69 | overweight | high,7.203413963317871,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,60-69 | overweight | normal,16.159133911132812,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | low | normal,22.946889877319336,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | normal | high,12.947625160217285,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | normal | normal,18.52496910095215,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | obesity | high,0.7643585801124573,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | obesity | normal,15.284933090209961,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | overweight | high,9.852518081665039,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,70-79 | overweight | normal,17.332157135009766,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,80+ | normal | normal,27.40776824951172,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | high,80+ | overweight | normal,27.3466796875,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,60-69 | overweight | high,16.89887046813965,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,60-69 | overweight | normal,14.931010246276855,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | low | normal,21.344974517822266,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | normal | high,15.734580039978027,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | normal | normal,15.77160358428955,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | obesity | high,13.552783012390137,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | obesity | normal,6.264484405517578,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | overweight | high,17.464277267456055,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,70-79 | overweight | normal,15.534305572509766,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,80+ | normal | normal,22.01618194580078,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | obesity | normal,80+ | overweight | normal,20.862228393554688,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,60-69 | overweight | normal,12.140460968017578,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | low | normal,17.86280059814453,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | normal | high,7.78239631652832,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | normal | normal,14.688821792602539,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | obesity | high,6.4997334480285645,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | obesity | normal,15.715802192687988,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | overweight | high,2.9857726097106934,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,70-79 | overweight | normal,13.291892051696777,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,80+ | normal | normal,23.58771324157715,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | high,80+ | overweight | normal,24.075586318969727,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | low | normal,7.113093852996826,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | normal | high,4.605180263519287,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | normal | normal,2.5488061904907227,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | obesity | high,15.457796096801758,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | obesity | normal,9.562851905822754,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | overweight | high,9.911154747009277,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,70-79 | overweight | normal,1.1885565519332886,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,80+ | normal | normal,11.513143539428711,TSNE_Integrated,age_group__bmi_cat__bp_cat
60-69 | overweight | normal,80+ | overweight | normal,11.939725875854492,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | normal | high,10.204444885253906,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | normal | normal,5.580633163452148,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | obesity | high,22.215280532836914,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | obesity | normal,15.350622177124023,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | overweight | high,15.09748363494873,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | low | normal,70-79 | overweight | normal,6.118134021759033,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | low | normal,80+ | normal | normal,7.2257890701293945,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | low | normal,80+ | overweight | normal,8.881836891174316,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | normal | normal,7.089108467102051,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | obesity | high,12.195070266723633,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | obesity | normal,11.762252807617188,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | overweight | high,5.333157539367676,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | high,70-79 | overweight | normal,5.6658501625061035,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | high,80+ | normal | normal,15.842944145202637,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | high,80+ | overweight | normal,16.463258743286133,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | normal,70-79 | obesity | high,17.84126853942871,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | normal,70-79 | obesity | normal,9.860857963562012,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | normal,70-79 | overweight | high,12.41871452331543,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | normal,70-79 | overweight | normal,1.4236100912094116,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | normal,80+ | normal | normal,8.991410255432129,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | normal | normal,80+ | overweight | normal,9.396683692932129,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | obesity | high,70-79 | obesity | normal,14.89581298828125,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | obesity | high,70-79 | overweight | high,9.10743236541748,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | obesity | high,70-79 | overweight | normal,16.63421058654785,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | obesity | high,80+ | normal | normal,26.745616912841797,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | obesity | high,80+ | overweight | normal,26.718496322631836,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | obesity | normal,70-79 | overweight | high,15.178362846374512,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | obesity | normal,70-79 | overweight | normal,9.898726463317871,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | obesity | normal,80+ | normal | normal,15.783157348632812,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | obesity | normal,80+ | overweight | normal,14.733609199523926,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | overweight | high,70-79 | overweight | normal,10.996431350708008,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | overweight | high,80+ | normal | normal,21.133758544921875,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | overweight | high,80+ | overweight | normal,21.796131134033203,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | overweight | normal,80+ | normal | normal,10.333049774169922,TSNE_Integrated,age_group__bmi_cat__bp_cat
70-79 | overweight | normal,80+ | overweight | normal,10.810565948486328,TSNE_Integrated,age_group__bmi_cat__bp_cat
80+ | normal | normal,80+ | overweight | normal,2.2471930980682373,TSNE_Integrated,age_group__bmi_cat__bp_cat
